@relation 'AlgoSelection-TrainSet (1)-weka.filters.unsupervised.attribute.NumericCleaner-min-1.7976931348623157E308-min-default-1.7976931348623157E308-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-Rfirst-last-decimals-1-weka.filters.unsupervised.attribute.Remove-R41-48-weka.filters.unsupervised.instance.RemoveMisclassified-Wweka.classifiers.lazy.IBk -K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"-C-1-F0-T0.1-I0-weka.filters.unsupervised.attribute.Remove-R41-48-weka.filters.unsupervised.attribute.Remove-R57-64-weka.filters.unsupervised.attribute.Remove-R49-56-weka.filters.supervised.instance.SMOTE-C1-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1'

@attribute Kappa_tr_vs_tr-x1 numeric
@attribute Kappa_tr_vs_te numeric
@attribute Kappa_tr_vs_te-x1 numeric
@attribute Kappa_tr-x1_vs_te numeric
@attribute Kappa_tr-x1_vs_te-x1 numeric
@attribute Kappa_StDev numeric
@attribute Kappa_Range numeric
@attribute Kappa_Avg numeric
@attribute PercCorrect_tr_vs_tr-x1 numeric
@attribute PercCorrect_tr_vs_te numeric
@attribute PercCorrect_tr_vs_te-x1 numeric
@attribute PercCorrect_tr-x1_vs_te numeric
@attribute PercCorrect_tr-x1_vs_te-x1 numeric
@attribute PercCorrect_StDev numeric
@attribute PercCorrect_Range numeric
@attribute PercCorrect_Avg numeric
@attribute Weighted_AreaUnderROC_tr_vs_tr-x1 numeric
@attribute Weighted_AreaUnderROC_tr_vs_te numeric
@attribute Weighted_AreaUnderROC_tr_vs_te-x1 numeric
@attribute Weighted_AreaUnderROC_tr-x1_vs_te numeric
@attribute Weighted_AreaUnderROC_tr-x1_vs_te-x1 numeric
@attribute Weighted_AreaUnderROC_StDev numeric
@attribute Weighted_AreaUnderROC_Range numeric
@attribute Weighted_AreaUnderROC_Avg numeric
@attribute IR_Recall_tr_vs_tr-x1 numeric
@attribute IR_Recall_tr_vs_te numeric
@attribute IR_Recall_tr_vs_te-x1 numeric
@attribute IR_Recall_tr-x1_vs_te numeric
@attribute IR_Recall_tr-x1_vs_te-x1 numeric
@attribute IR_Recall_StDev numeric
@attribute IR_Recall_Range numeric
@attribute IR_Recall_Avg numeric
@attribute IR_Precision_tr_vs_tr-x1 numeric
@attribute IR_Precision_tr_vs_te numeric
@attribute IR_Precision_tr_vs_te-x1 numeric
@attribute IR_Precision_tr-x1_vs_te numeric
@attribute IR_Precision_tr-x1_vs_te-x1 numeric
@attribute IR_Precision_StDev numeric
@attribute IR_Precision_Range numeric
@attribute IR_Precision_Avg numeric
@attribute SF_Entropy_Gain_tr_vs_tr-x1 numeric
@attribute SF_Entropy_Gain_tr_vs_te numeric
@attribute SF_Entropy_Gain_tr_vs_te-x1 numeric
@attribute SF_Entropy_Gain_tr-x1_vs_te numeric
@attribute SF_Entropy_Gain_tr-x1_vs_te-x1 numeric
@attribute SF_Entropy_Gain_StDev numeric
@attribute SF_Entropy_Gain_Range numeric
@attribute SF_Entropy_Gain_Avg numeric
@attribute KB_Relative_Information_tr_vs_tr-x1 numeric
@attribute KB_Relative_Information_tr_vs_te numeric
@attribute KB_Relative_Information_tr_vs_te-x1 numeric
@attribute KB_Relative_Information_tr-x1_vs_te numeric
@attribute KB_Relative_Information_tr-x1_vs_te-x1 numeric
@attribute KB_Relative_Information_StDev numeric
@attribute KB_Relative_Information_Range numeric
@attribute KB_Relative_Information_Avg numeric
@attribute Unweighted_Macro_F_tr_vs_tr-x1 numeric
@attribute Unweighted_Macro_F_tr_vs_te numeric
@attribute Unweighted_Macro_F_tr_vs_te-x1 numeric
@attribute Unweighted_Macro_F_tr-x1_vs_te numeric
@attribute Unweighted_Macro_F_tr-x1_vs_te-x1 numeric
@attribute Unweighted_Macro_F_StDev numeric
@attribute Unweighted_Macro_F_Range numeric
@attribute Unweighted_Macro_F_Avg numeric
@attribute TargetLabel {Bad,Good}

@data
-0.039226,0.233944,0.233944,0.273171,0.273171,0.147265,0.273171,0.126779,-5.389306,39.190283,8.269231,44.579589,13.658537,19.923416,44.579589,47.751679,0.0039,0.297792,0.189805,0.293892,0.185905,0.146434,0.297792,0.592495,-0.053893,0.391903,0.082692,0.445796,0.136585,0.199234,0.445796,0.477517,0.015504,0.655091,0.441492,0.639587,0.425987,0.324096,0.655091,0.41347,4.359383,155.951779,65.953591,151.592396,61.594209,72.78027,155.951779,0.344713,1151.254166,13427.77364,8615.02526,12276.51947,7463.771094,6360.244411,13427.77364,2953.411461,-0.037067,0.41775,0.244638,0.454817,0.281705,0.214461,0.454817,0.421641,Good
0.043492,0.262279,0.22531,0.218787,0.181818,0.130301,0.262279,0.09254,8.165728,18.771789,17.256637,10.606061,9.090909,8.728686,18.771789,56.208099,0.007142,0.129249,0.089456,0.122107,0.082315,0.063264,0.129249,0.547787,0.081657,0.187718,0.172566,0.106061,0.090909,0.087287,0.187718,0.562081,0.029159,0.177703,0.181936,0.148544,0.152778,0.096157,0.181936,0.584737,10.672558,15.402886,13.047467,4.730327,2.374909,6.800447,15.402886,0.348513,1090.4736,2054.508536,1923.588831,964.034936,833.115231,946.525061,2054.508536,668.430426,0.039773,0.107433,0.085341,0.067661,0.045568,0.047914,0.107433,0.526463,Bad
0.02052,0.273884,0.259544,0.253364,0.239024,0.148416,0.273884,0.121057,2.471857,44.02834,14.423077,41.556483,11.95122,20.204938,44.02834,49.192258,0.007063,0.370707,0.335813,0.363644,0.32875,0.202438,0.370707,0.507001,0.024719,0.440283,0.144231,0.415565,0.119512,0.202049,0.440283,0.491923,0.025532,0.07168,0.146437,0.046148,0.120905,0.064271,0.146437,0.585525,13.164301,104.07876,49.027609,90.914459,35.863308,46.539982,104.07876,0.391176,1801.945706,10454.0064,6764.149007,8652.060693,4962.203301,4755.554939,10454.0064,1822.629085,0.011289,0.444409,0.243795,0.43312,0.232506,0.211928,0.444409,0.454829,Bad
0.043492,0.262279,0.22531,0.218787,0.181818,0.130301,0.262279,0.09254,8.165728,18.771789,17.256637,10.606061,9.090909,8.728686,18.771789,56.208099,0.010428,0.155493,0.117771,0.145065,0.107343,0.077538,0.155493,0.555724,0.081657,0.187718,0.172566,0.106061,0.090909,0.087287,0.187718,0.562081,0.029159,0.177703,0.181936,0.148544,0.152778,0.096157,0.181936,0.584737,10.648967,13.000112,11.619474,2.351145,0.970506,5.95673,13.000112,0.4001,1072.676973,1879.345126,1798.631706,806.668153,725.954734,870.913718,1879.345126,584.529589,0.039773,0.107433,0.085341,0.067661,0.045568,0.047914,0.107433,0.526463,Bad
0.023732,0.268302,0.232664,0.24457,0.208931,0.13887,0.268302,0.24184,4.019508,4.816956,14.466078,0.797448,10.446571,6.133917,14.466078,65.657987,0.005732,0.075461,0.044683,0.069729,0.03895,0.035415,0.075461,0.655257,0.040195,0.04817,0.144661,0.007974,0.104466,0.061339,0.144661,0.65658,0.009266,0.089854,0.029407,0.080588,0.020141,0.040392,0.089854,0.68355,32.203803,-3.924816,20.369438,-36.128619,-11.834365,17.08543,36.128619,0.445248,4966.248462,11132.72893,13610.99087,6166.480468,8644.742405,6142.469539,13610.99087,7088.957389,0.018491,0.157787,0.18927,0.139296,0.17078,0.096013,0.18927,0.588723,Bad
0.02052,0.273884,0.259544,0.253364,0.239024,0.148416,0.273884,0.121057,2.471857,44.02834,14.423077,41.556483,11.95122,20.204938,44.02834,49.192258,0.007803,0.369948,0.335054,0.362145,0.327251,0.201793,0.369948,0.506437,0.024719,0.440283,0.144231,0.415565,0.119512,0.202049,0.440283,0.491923,0.025532,0.07168,0.146437,0.046148,0.120905,0.064271,0.146437,0.585525,12.979701,103.835709,48.86467,90.856009,35.884969,46.460058,103.835709,0.476075,1788.949551,10444.20801,6767.712247,8655.258455,4978.762696,4754.839188,10444.20801,1837.081176,0.011289,0.444409,0.243795,0.43312,0.232506,0.211928,0.444409,0.454829,Bad
-0.118444,0.384214,0.444493,0.502658,0.562937,0.27875,0.562937,0.113081,-5.852776,16.116921,22.294078,21.969697,28.146853,13.241684,28.146853,56.462214,-0.055793,0.172251,0.157014,0.228044,0.212807,0.113637,0.228044,0.62119,-0.058528,0.161169,0.222941,0.219697,0.281469,0.132417,0.281469,0.564622,-0.035729,0.191606,0.250489,0.227335,0.286219,0.140773,0.286219,0.567648,-10.968499,14.229638,10.571158,25.198138,21.539658,11.353514,25.198138,0.488444,-119.975022,1870.327688,1861.85802,1990.30271,1981.833041,1113.10653,1990.30271,872.637198,-0.063123,0.188587,0.225977,0.25171,0.2891,0.141112,0.2891,0.553409,Bad
0.018322,0.210254,0.244737,0.191932,0.226415,0.12706,0.244737,0.126409,2.072102,13.392857,13.392857,11.320755,11.320755,7.184183,13.392857,56.178403,-0.000024,0.165477,0.199796,0.165501,0.199821,0.106379,0.199821,0.581857,0.020721,0.133929,0.133929,0.113208,0.113208,0.071842,0.133929,0.561784,0.010594,0.144968,0.172179,0.134374,0.161585,0.089294,0.172179,0.590244,1.696965,28.584029,28.763006,26.887064,27.066041,16.079888,28.763006,0.493365,169.696734,1645.56642,1670.497684,1475.869686,1500.80095,910.973139,1670.497684,758.610728,0.012396,0.118375,0.133385,0.105979,0.120989,0.069554,0.133385,0.528271,Bad
0.02052,0.273884,0.259544,0.253364,0.239024,0.148416,0.273884,0.121057,2.471857,44.02834,14.423077,41.556483,11.95122,20.204938,44.02834,49.192258,0.007803,0.369948,0.335054,0.362145,0.327251,0.201793,0.369948,0.506437,0.024719,0.440283,0.144231,0.415565,0.119512,0.202049,0.440283,0.491923,0.025532,0.07168,0.146437,0.046148,0.120905,0.064271,0.146437,0.585525,12.873689,103.90114,48.80618,91.027451,35.932491,46.5079,103.90114,0.494224,1783.312228,10451.58725,6775.721612,8668.275022,4992.409384,4760.089402,10451.58725,1848.290538,0.011289,0.444409,0.243795,0.43312,0.232506,0.211928,0.444409,0.454829,Bad
0.01558,0.225249,0.179721,0.20967,0.164141,0.114111,0.225249,0.051856,5.204742,9.172001,13.411813,3.967259,8.207071,5.716663,13.411813,55.32831,0.000418,0.271035,0.267241,0.270617,0.266822,0.155274,0.271035,0.534427,0.052047,0.09172,0.134118,0.039673,0.082071,0.057167,0.134118,0.553283,0.015736,0.057759,0.119269,0.042023,0.103533,0.05329,0.119269,0.55772,31.377892,60.947553,62.089817,29.569662,30.711925,29.401267,62.089817,0.611676,3673.250508,9128.916518,9638.312085,5455.66601,5965.061577,4612.778275,9638.312085,3509.754316,0.022041,0.103427,0.099442,0.081386,0.077402,0.052995,0.103427,0.512028,Bad
0.028867,0.247654,0.210685,0.218787,0.181818,0.125448,0.247654,0.088884,8.165728,18.771789,17.256637,10.606061,9.090909,8.728686,18.771789,56.208099,0.010106,0.18571,0.168402,0.175604,0.158296,0.099643,0.18571,0.538886,0.081657,0.187718,0.172566,0.106061,0.090909,0.087287,0.187718,0.562081,0.00955,0.198299,0.202532,0.188749,0.192982,0.113034,0.202532,0.599937,10.07721,10.311522,9.919503,0.234311,-0.157707,5.053939,10.311522,0.613338,1008.480089,1598.982345,1578.285504,590.502256,569.805415,749.364244,1598.982345,486.581711,0.0374,0.088804,0.066712,0.051405,0.029312,0.038433,0.088804,0.517742,Bad
0.028902,0.253924,0.330331,0.225022,0.30143,0.163749,0.330331,0.280491,3.794559,-0.303644,18.866048,-4.098203,15.071489,9.045444,19.169691,68.449221,0.005266,0.142199,0.186654,0.136933,0.181388,0.095182,0.186654,0.716085,0.037946,-0.003036,0.18866,-0.040982,0.150715,0.090454,0.191697,0.684492,0.01653,-0.008847,0.175525,-0.025377,0.158995,0.087119,0.184372,0.692133,-180.807886,-132.784783,-99.068828,48.023103,81.739058,76.519159,180.807886,0.637149,6147.304642,14642.69933,18701.39096,8495.394686,12554.08632,8407.287581,18701.39096,9225.89852,0.018418,0.124445,0.182668,0.106027,0.16425,0.086988,0.182668,0.632962,Bad
-0.067454,0.275261,0.259469,0.342715,0.326923,0.176121,0.342715,0.065727,-4.09292,19.01314,12.253233,23.106061,16.346154,10.705047,23.106061,51.613716,-0.032826,0.199032,0.21634,0.231858,0.249166,0.130267,0.249166,0.505319,-0.040929,0.190131,0.122532,0.231061,0.163462,0.10705,0.231061,0.516137,-0.005989,0.174746,0.168467,0.180735,0.174456,0.100868,0.180735,0.535289,0.096711,4.315848,3.719508,4.219137,3.622797,2.304923,4.315848,0.639789,92.64745,842.175376,789.73383,749.527926,697.08638,446.467065,842.175376,315.897567,-0.042588,0.202276,0.150726,0.244864,0.193314,0.117414,0.244864,0.504372,Good
-0.042275,0.212714,0.216466,0.254989,0.258741,0.137196,0.258741,0.042817,2.855994,10.431751,15.793057,7.575758,12.937063,7.187385,15.793057,54.676702,-0.028334,0.156162,0.13057,0.184496,0.158904,0.092278,0.184496,0.551178,0.02856,0.104318,0.157931,0.075758,0.129371,0.071874,0.157931,0.546767,-0.029898,0.114665,0.148386,0.144563,0.178284,0.086545,0.178284,0.541225,5.370286,7.946198,9.310308,2.575912,3.940022,4.109783,9.310308,0.688214,605.558649,1259.953658,1396.810765,654.39501,791.252117,644.095452,1396.810765,491.778131,0.000438,0.103928,0.127223,0.10349,0.126786,0.067277,0.127223,0.500576,Bad
0.009148,0.219551,0.237014,0.210403,0.227866,0.129409,0.237014,0.043663,1.381402,8.928571,12.774725,7.54717,11.393324,6.099056,12.774725,53.157397,-0.003355,0.14589,0.156146,0.149245,0.159501,0.088269,0.159501,0.543014,0.013814,0.089286,0.127747,0.075472,0.113933,0.060991,0.127747,0.531574,0.004005,0.160199,0.187735,0.156194,0.18373,0.099932,0.187735,0.505547,0.373977,5.000038,5.799188,4.626061,5.425211,3.03099,5.799188,0.701126,52.892745,656.920335,736.835331,604.027591,683.942586,389.045999,736.835331,330.903981,0.007763,0.178391,0.197836,0.170629,0.190073,0.106709,0.197836,0.469894,Bad
0.009148,0.219551,0.237014,0.210403,0.227866,0.129409,0.237014,0.043663,1.381402,8.928571,12.774725,7.54717,11.393324,6.099056,12.774725,53.157397,0.000422,0.149922,0.198048,0.149499,0.197626,0.102234,0.198048,0.519234,0.013814,0.089286,0.127747,0.075472,0.113933,0.060991,0.127747,0.531574,0.004005,0.160199,0.187735,0.156194,0.18373,0.099932,0.187735,0.505547,0.391095,4.528194,5.341064,4.137099,4.949969,2.760782,5.341064,0.782491,62.632179,531.696971,612.98399,469.064792,550.351811,315.157408,612.98399,252.714123,0.007763,0.178391,0.197836,0.170629,0.190073,0.106709,0.197836,0.469894,Bad
-0.011228,0.18644,0.153953,0.197667,0.165181,0.10247,0.197667,0.140627,-1.130394,30.313765,7.128647,31.444159,8.259041,14.621663,31.444159,51.498918,-0.005001,0.181199,0.191074,0.1862,0.196075,0.109003,0.196075,0.561206,-0.011304,0.303138,0.071286,0.314442,0.08259,0.146217,0.314442,0.514989,0.018834,-0.133791,0.044726,-0.152625,0.025892,0.079629,0.178517,0.655233,3.506458,71.723782,30.859842,68.217324,27.353384,33.141865,71.723782,0.818987,847.939973,7770.062827,4993.868349,6922.122854,4145.928376,3638.261516,7770.062827,1685.687835,-0.011881,0.303069,0.156144,0.31495,0.168025,0.148713,0.31495,0.49193,Bad
0.017689,0.483188,0.421884,0.465499,0.404196,0.257487,0.483188,0.114271,3.636364,12.931937,23.846154,9.295574,20.20979,10.657785,23.846154,59.896386,-0.00405,0.403578,0.371136,0.407628,0.375186,0.225206,0.407628,0.524069,0.036364,0.129319,0.238462,0.092956,0.202098,0.106578,0.238462,0.598964,-0.00012,0.169781,0.285246,0.169901,0.285365,0.139589,0.285365,0.604335,38.16657,90.060223,106.794397,51.893654,68.627828,48.866601,106.794397,0.827487,3983.284114,11556.37207,13717.35196,7573.087956,9734.067848,6418.434419,13717.35196,5565.847216,0.016908,0.22856,0.261018,0.211652,0.244111,0.137264,0.261018,0.531498,Bad
0.032389,0.700213,0.706631,0.667824,0.674242,0.397,0.706631,0.051369,4.5137,27.246197,38.225821,22.732497,33.712121,18.252324,38.225821,55.956664,0.011545,0.449162,0.474298,0.437616,0.462753,0.263489,0.474298,0.559245,0.045137,0.272462,0.382258,0.227325,0.337121,0.182523,0.382258,0.559567,0.015147,0.281321,0.439537,0.266174,0.42439,0.213805,0.439537,0.552266,46.586593,194.889738,190.915611,148.303145,144.329018,99.767051,194.889738,0.839219,5192.539425,16437.0331,17594.44356,11244.49367,12401.90413,8603.722208,17594.44356,5749.392243,0.02215,0.344653,0.395206,0.322503,0.373056,0.208406,0.395206,0.509486,Bad
